file,true_label,ai_percentage,confidence,strong_signals,strong_human_signals,sentence_uniformity,vocab_diversity,repetition_score,pos_pattern,ai_phrases,passive_voice,ngram_diversity,readability,punctuation_diversity,burstiness,human_indicators,semantic_coherence,statistical_outliers,transition_dependency,error_authenticity,contextual_consistency,writing_rhythm,citation_density,information_density,quote_integration_pattern,paragraph_structure,hedging_language,sentence_starter_repetition,comma_splice_runon,vocabulary_consistency,question_density,personal_anecdote,emotional_variation,cliche_usage,meta_commentary,numbered_list,sentence_complexity,slang,contractions,first_person_immediacy,filler_words,sentence_fragments,emphatic_punctuation,punctuation_chaos,informal_punctuation,direct_address,casual_time_refs,strong_opinions,burstiness_score,sentence_entropy,stylometric_signature,discourse_coherence,synonym_overuse,specificity_ratio,punctuation_rhythm,sentence_transition_quality,lexical_sophistication,paragraph_topic_consistency,self_correction,sentence_perplexity_variance
human_1883.txt,human,48.1,82.6,0,0,59.0,58.9,93.0,45.7,0.0,10.0,0.0,40.0,60.0,26.5,34.0,25.7,4.8,2.5,25.0,55.0,30.0,0.0,32.0,50.0,35.0,8.3,50.5,40.0,50.0,50.0,45.0,25.7,50.0,50.0,0.0,27.2,50.0,55.0,25.0,0.0,50.0,50.0,50.0,30.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,50.0,30.0,42.0,28.0,50.0,28.0,50.0,50
human_1884.txt,human,47.5,89.9,0,0,0.0,53.7,95.0,40.3,0.0,20.0,0.0,65.0,30.0,28.0,60.0,28.2,38.0,0.0,38.0,55.0,24.7,0.0,41.2,50.0,60.0,0.0,7.1,12.0,50.0,28.6,45.0,28.2,50.0,50.0,0.0,27.9,35.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,25.0,25.0,0.0,45.0,62.0,65.0,42.0,43.0,50.0,28.0,50.0,50
human_1885.txt,human,47.0,93.2,0,0,22.3,41.6,90.0,50.6,12.0,30.0,0.0,65.0,60.0,13.9,65.0,28.9,38.0,0.0,25.0,42.0,60.2,0.0,50.2,50.0,36.9,12.8,39.4,40.0,47.8,50.0,32.0,28.9,50.0,50.0,0.0,21.6,50.0,55.0,35.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,25.0,25.0,30.0,45.0,90.0,65.0,42.0,45.0,62.0,28.0,50.0,50
human_1886.txt,human,41.0,91.1,0,0,54.2,49.2,65.0,41.0,12.0,60.0,0.0,65.0,70.0,26.5,53.0,22.6,28.0,4.6,38.0,42.0,29.1,0.0,41.6,50.0,50.0,3.8,57.9,40.0,50.0,50.0,45.0,22.6,50.0,50.0,0.0,24.7,50.0,55.0,35.0,0.0,50.0,50.0,50.0,0.0,0.0,25.0,45.0,40.0,25.0,65.0,45.0,62.0,50.0,42.0,45.0,50.0,28.0,50.0,50
human_1887.txt,human,48.6,92.7,0,0,33.3,64.7,95.0,43.4,0.0,20.0,0.0,65.0,40.0,30.7,40.0,24.7,28.0,0.0,25.0,55.0,27.9,0.0,49.0,50.0,28.1,3.1,62.5,20.0,50.0,45.0,45.0,24.7,50.0,50.0,0.0,22.7,50.0,55.0,50.0,0.0,50.0,35.0,30.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,60.0,62.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1888.txt,human,45.1,82.7,0,0,0.0,38.7,85.2,41.9,0.0,50.0,0.0,55.0,60.0,25.2,58.0,21.5,38.0,0.0,38.0,42.0,29.6,0.0,48.9,50.0,51.7,14.7,23.3,50.0,49.5,45.0,32.0,21.5,50.0,50.0,0.0,35.4,50.0,55.0,50.0,0.0,50.0,50.0,50.0,30.0,25.0,50.0,50.0,25.0,25.0,30.0,45.0,60.0,65.0,25.0,28.0,50.0,28.0,50.0,50
human_1889.txt,human,45.5,85.6,0,0,33.8,48.7,90.0,41.0,12.0,30.0,0.0,65.0,50.0,28.4,65.0,20.5,28.0,2.7,25.0,52.0,27.8,0.0,45.5,50.0,51.9,8.9,46.9,28.0,50.0,30.0,55.0,20.5,50.0,50.0,0.0,20.6,50.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,70.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_189.txt,human,47.0,86.4,0,0,58.5,42.7,85.0,41.2,0.0,50.0,0.0,65.0,20.0,28.7,74.0,65.0,38.0,0.0,38.0,42.0,30.0,0.0,30.4,50.0,50.0,0.0,36.0,28.0,50.0,50.0,55.0,65.0,50.0,50.0,0.0,16.6,50.0,50.0,50.0,20.0,35.0,50.0,0.0,50.0,5.0,50.0,50.0,40.0,25.0,35.0,30.0,60.0,50.0,42.0,27.0,50.0,50.0,50.0,50
human_1890.txt,human,48.3,93.0,0,0,0.0,60.2,88.8,45.7,12.0,40.0,0.0,55.0,40.0,31.9,81.0,20.0,28.0,0.0,0.0,42.0,44.3,0.0,72.1,50.0,75.0,7.8,45.0,0.0,50.0,45.0,45.0,20.0,50.0,50.0,0.0,22.5,50.0,55.0,50.0,20.0,35.0,20.0,0.0,0.0,5.0,50.0,50.0,25.0,25.0,30.0,45.0,60.0,65.0,25.0,43.0,50.0,28.0,50.0,50
human_1891.txt,human,48.0,84.4,0,0,50.5,58.5,91.8,36.4,0.0,30.0,0.0,65.0,50.0,24.3,34.0,23.4,28.0,2.8,25.0,55.0,29.9,0.0,50.6,50.0,35.0,9.2,44.3,40.0,49.8,45.0,45.0,23.4,50.0,50.0,0.0,19.5,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,50.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1892.txt,human,46.6,87.8,0,0,0.0,48.5,92.0,42.0,0.0,20.0,0.0,65.0,60.0,26.1,69.0,30.0,28.0,0.0,4.0,42.0,22.8,0.0,33.9,50.0,44.5,4.7,40.0,20.0,50.0,50.0,45.0,30.0,50.0,50.0,0.0,20.9,50.0,55.0,35.0,20.0,50.0,20.0,0.0,6.0,5.0,50.0,50.0,25.0,25.0,0.0,30.0,50.0,65.0,25.0,45.0,62.0,28.0,50.0,50
human_1893.txt,human,44.1,89.0,0,0,36.8,37.7,85.5,42.0,0.0,30.0,0.0,65.0,60.0,22.8,67.0,22.2,0.0,0.0,0.0,42.0,36.3,0.0,38.1,50.0,31.2,3.8,53.8,12.0,50.0,50.0,55.0,22.2,50.0,50.0,0.0,22.0,50.0,55.0,50.0,0.0,50.0,35.0,30.0,6.0,5.0,50.0,50.0,40.0,25.0,0.0,45.0,99.0,50.0,42.0,45.0,50.0,28.0,50.0,50
human_1894.txt,human,39.2,77.0,0,0,0.0,33.6,29.7,40.3,0.0,0.0,0.0,65.0,60.0,28.2,80.0,21.1,0.0,0.0,38.0,55.0,57.4,0.0,32.2,50.0,30.9,35.5,13.3,28.0,50.0,50.0,32.0,21.1,50.0,50.0,0.0,31.1,50.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,25.0,25.0,0.0,45.0,60.0,50.0,42.0,45.0,62.0,28.0,50.0,50
human_1895.txt,human,38.7,83.4,0,0,35.5,30.8,23.0,44.4,12.0,0.0,0.0,65.0,20.0,26.3,19.0,22.2,0.0,0.0,38.0,42.0,38.2,0.0,42.5,50.0,60.0,8.8,31.1,40.0,50.0,45.0,32.0,22.2,50.0,50.0,0.0,26.4,50.0,55.0,1.0,0.0,50.0,35.0,0.0,6.0,5.0,1.0,50.0,40.0,25.0,65.0,45.0,60.0,65.0,42.0,45.0,50.0,28.0,50.0,50
human_1896.txt,human,47.3,89.3,0,0,24.7,47.6,95.0,41.3,12.0,10.0,0.0,65.0,50.0,28.5,37.0,24.6,28.0,0.0,38.0,42.0,26.3,0.0,28.6,50.0,75.0,20.4,33.6,12.0,50.0,50.0,45.0,24.6,50.0,50.0,0.0,17.3,50.0,55.0,35.0,20.0,50.0,50.0,30.0,50.0,5.0,50.0,50.0,25.0,25.0,0.0,45.0,50.0,50.0,25.0,28.0,50.0,28.0,50.0,50
human_1897.txt,human,47.5,83.2,0,0,9.9,52.4,95.0,42.3,0.0,50.0,0.0,65.0,60.0,21.2,40.0,25.7,12.0,1.9,25.0,42.0,34.6,0.0,47.1,50.0,35.0,9.6,38.6,12.0,48.8,50.0,45.0,25.7,50.0,50.0,0.0,26.2,50.0,55.0,0.0,20.0,35.0,50.0,50.0,50.0,0.0,50.0,45.0,25.0,25.0,30.0,45.0,90.0,65.0,42.0,28.0,62.0,28.0,50.0,50
human_1898.txt,human,39.3,82.8,0,0,39.4,34.3,7.8,44.1,0.0,30.0,0.0,65.0,60.0,24.1,76.0,24.7,28.0,0.0,4.0,42.0,37.5,0.0,33.9,50.0,45.2,6.8,48.8,20.0,50.0,50.0,45.0,24.7,50.0,50.0,0.0,26.4,50.0,55.0,35.0,0.0,50.0,35.0,0.0,30.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,62.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_1899.txt,human,45.5,92.2,0,0,39.7,55.5,85.5,37.1,24.0,40.0,0.0,65.0,50.0,22.3,42.0,23.5,28.0,2.2,0.0,42.0,27.6,0.0,46.0,50.0,43.3,22.5,46.7,40.0,49.4,30.0,32.0,23.5,50.0,50.0,0.0,26.8,50.0,55.0,25.0,0.0,35.0,35.0,30.0,50.0,5.0,25.0,45.0,40.0,25.0,65.0,45.0,90.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_19.txt,human,45.6,85.8,0,0,40.4,35.3,85.0,43.4,0.0,40.0,0.0,65.0,10.0,33.4,66.0,36.2,4.0,5.1,38.0,32.0,65.0,0.0,51.0,50.0,50.0,25.3,18.2,50.0,50.0,50.0,55.0,36.2,50.0,50.0,0.0,28.3,50.0,50.0,50.0,0.0,50.0,50.0,0.0,50.0,0.0,50.0,50.0,40.0,25.0,30.0,45.0,62.0,65.0,42.0,45.0,50.0,50.0,50.0,50
human_190.txt,human,41.6,67.0,0,0,17.7,7.3,12.5,39.9,0.0,0.0,0.0,65.0,40.0,28.2,81.0,40.0,38.0,0.0,50.0,55.0,50.0,0.0,25.0,50.0,50.0,45.9,35.0,28.0,50.0,50.0,55.0,40.0,50.0,50.0,0.0,24.8,50.0,50.0,50.0,20.0,50.0,50.0,0.0,50.0,25.0,50.0,50.0,25.0,25.0,30.0,50.0,50.0,30.0,60.0,50.0,50.0,50.0,50.0,50
human_1900.txt,human,37.8,77.3,0,0,17.5,35.9,19.4,44.0,0.0,20.0,0.0,65.0,50.0,28.3,58.0,24.1,12.0,3.4,50.0,42.0,57.2,0.0,30.5,50.0,60.0,17.0,27.6,28.0,50.0,50.0,45.0,24.1,50.0,50.0,0.0,17.1,50.0,55.0,35.0,0.0,50.0,50.0,50.0,30.0,5.0,50.0,50.0,25.0,25.0,0.0,45.0,60.0,50.0,42.0,45.0,62.0,28.0,50.0,50
human_1901.txt,human,49.5,91.8,0,0,40.6,54.1,90.9,48.7,0.0,20.0,0.0,65.0,60.0,14.0,58.0,23.5,0.0,0.0,38.0,55.0,29.4,0.0,42.4,50.0,39.8,12.5,41.1,28.0,48.8,50.0,45.0,23.5,50.0,50.0,0.0,21.0,50.0,55.0,35.0,0.0,50.0,35.0,30.0,50.0,0.0,50.0,50.0,40.0,25.0,65.0,45.0,90.0,50.0,42.0,28.0,62.0,28.0,50.0,50
human_1902.txt,human,46.8,81.6,0,0,0.0,68.2,95.0,35.1,0.0,20.0,0.0,65.0,60.0,25.0,30.0,20.0,8.8,0.0,38.0,42.0,22.2,0.0,48.1,50.0,25.3,5.9,32.5,0.0,50.0,45.0,55.0,20.0,50.0,50.0,0.0,28.4,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,45.0,25.0,25.0,30.0,45.0,60.0,65.0,42.0,15.0,50.0,28.0,50.0,50
human_1903.txt,human,50.4,85.7,0,0,0.0,49.4,90.8,47.7,0.0,70.0,0.0,65.0,40.0,16.4,95.0,25.4,0.0,0.0,25.0,52.0,58.5,0.0,43.9,50.0,64.3,4.9,34.3,4.0,49.6,45.0,45.0,25.4,50.0,50.0,0.0,24.8,50.0,55.0,50.0,20.0,50.0,50.0,50.0,0.0,25.0,50.0,50.0,25.0,25.0,30.0,45.0,90.0,65.0,42.0,28.0,62.0,28.0,50.0,50
human_1904.txt,human,48.8,84.2,0,0,39.8,63.3,90.5,37.9,0.0,40.0,0.0,40.0,70.0,34.3,38.0,20.4,28.0,0.0,38.0,42.0,63.7,0.0,22.8,50.0,90.0,5.0,37.4,20.0,50.0,50.0,45.0,20.4,50.0,50.0,0.0,19.0,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,35.0,45.0,50.0,50.0,60.0,28.0,30.0,28.0,50.0,50
human_1905.txt,human,42.8,91.4,0,0,13.8,45.2,80.0,44.2,0.0,50.0,0.0,55.0,50.0,20.6,67.0,19.1,38.0,2.9,38.0,42.0,32.2,0.0,58.1,50.0,75.0,28.6,29.0,28.0,47.4,45.0,45.0,19.1,50.0,50.0,0.0,26.5,50.0,55.0,50.0,0.0,35.0,35.0,30.0,50.0,25.0,50.0,45.0,25.0,25.0,30.0,45.0,62.0,65.0,42.0,28.0,62.0,28.0,50.0,50
human_1906.txt,human,49.6,88.0,0,0,50.0,65.2,93.3,37.4,24.0,100.0,0.0,65.0,70.0,37.1,30.0,29.3,38.0,3.4,50.0,32.0,50.0,0.0,28.1,50.0,90.0,55.9,23.6,50.0,50.0,50.0,45.0,29.3,50.0,50.0,0.0,26.3,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,45.0,40.0,25.0,65.0,45.0,60.0,30.0,42.0,27.0,30.0,28.0,50.0,50
human_1907.txt,human,49.8,88.0,0,0,40.2,54.5,92.5,41.6,0.0,30.0,0.0,65.0,80.0,29.3,45.0,31.2,12.0,0.0,50.0,42.0,38.4,0.0,56.3,50.0,75.0,18.7,53.8,28.0,50.0,50.0,45.0,31.2,50.0,50.0,0.0,22.6,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,60.0,60.0,65.0,60.0,28.0,50.0,28.0,50.0,50
human_1908.txt,human,41.9,75.6,0,0,0.0,59.7,90.0,36.0,12.0,20.0,0.0,40.0,60.0,37.1,23.0,14.9,0.0,0.0,4.0,55.0,17.8,0.0,16.0,50.0,45.0,3.2,19.1,0.0,50.0,30.0,45.0,14.9,50.0,50.0,0.0,13.3,50.0,50.0,50.0,0.0,35.0,50.0,50.0,50.0,0.0,50.0,50.0,25.0,25.0,0.0,30.0,50.0,30.0,25.0,12.0,50.0,28.0,50.0,50
human_1909.txt,human,42.9,85.8,0,0,30.8,39.8,65.0,39.5,48.0,50.0,0.0,65.0,60.0,21.2,53.0,22.8,38.0,11.9,50.0,42.0,26.3,0.0,49.6,50.0,48.6,3.3,29.7,0.0,48.3,45.0,45.0,22.8,50.0,50.0,0.0,26.7,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,45.0,25.0,25.0,30.0,45.0,99.0,50.0,42.0,28.0,62.0,28.0,50.0,50
human_191.txt,human,50.4,86.3,0,0,0.0,27.4,91.4,37.4,0.0,0.0,0.0,65.0,20.0,23.3,94.0,41.4,28.0,0.0,38.0,55.0,38.8,0.0,44.4,50.0,50.0,14.7,12.5,28.0,49.3,50.0,45.0,41.4,50.0,50.0,0.0,12.9,50.0,50.0,50.0,35.0,35.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,25.0,65.0,45.0,50.0,65.0,42.0,45.0,62.0,50.0,50.0,50
human_1910.txt,human,50.7,88.2,0,0,44.9,60.8,95.0,45.6,24.0,0.0,0.0,65.0,40.0,22.1,66.0,20.5,28.0,3.1,4.0,55.0,49.1,0.0,54.6,50.0,53.3,21.0,42.7,20.0,48.1,45.0,55.0,20.5,50.0,50.0,0.0,23.6,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,62.0,50.0,42.0,27.0,62.0,28.0,50.0,50
human_1911.txt,human,43.8,88.2,0,0,0.0,56.3,88.3,35.7,12.0,60.0,0.0,65.0,50.0,28.2,15.0,23.7,28.0,1.8,38.0,42.0,32.3,0.0,36.9,50.0,59.3,6.2,25.4,12.0,50.0,45.0,32.0,23.7,50.0,50.0,0.0,32.5,50.0,55.0,35.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,25.0,25.0,30.0,45.0,62.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_1912.txt,human,50.9,88.6,0,0,38.9,54.5,92.0,44.9,12.0,0.0,0.0,65.0,70.0,32.0,62.0,25.3,38.0,12.3,50.0,55.0,38.1,0.0,37.8,50.0,90.0,13.7,48.8,50.0,50.0,50.0,55.0,25.3,50.0,50.0,0.0,23.2,50.0,55.0,35.0,0.0,50.0,50.0,50.0,50.0,5.0,25.0,45.0,40.0,25.0,30.0,60.0,62.0,50.0,42.0,28.0,62.0,28.0,50.0,50
human_1913.txt,human,39.5,77.7,0,0,44.2,46.9,20.8,35.7,12.0,10.0,0.0,40.0,70.0,30.3,79.0,19.0,4.8,0.0,38.0,42.0,39.5,0.0,15.6,50.0,60.0,23.7,49.5,4.0,50.0,45.0,45.0,19.0,50.0,50.0,0.0,19.5,50.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,45.0,40.0,25.0,0.0,45.0,50.0,30.0,60.0,28.0,62.0,28.0,50.0,50
human_1914.txt,human,44.1,88.9,0,0,36.0,46.0,85.0,41.3,12.0,80.0,0.0,65.0,50.0,26.4,44.0,25.3,8.8,3.9,0.0,42.0,31.4,0.0,39.2,50.0,54.2,3.3,42.2,40.0,50.0,50.0,45.0,25.3,50.0,50.0,0.0,28.1,50.0,55.0,35.0,0.0,50.0,35.0,30.0,50.0,0.0,50.0,50.0,40.0,25.0,30.0,45.0,60.0,50.0,42.0,28.0,62.0,28.0,50.0,50
human_1915.txt,human,42.5,86.7,0,0,42.3,54.0,80.0,40.4,12.0,40.0,0.0,65.0,50.0,24.6,73.0,26.3,50.0,2.6,4.0,55.0,29.0,0.0,57.6,50.0,55.0,13.1,60.0,28.0,49.4,45.0,45.0,26.3,50.0,50.0,0.0,23.4,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,45.0,40.0,25.0,65.0,30.0,70.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1916.txt,human,47.8,80.0,0,0,34.3,40.6,93.1,33.3,0.0,0.0,0.0,40.0,50.0,32.0,8.0,23.2,0.0,0.0,25.0,42.0,48.9,0.0,18.7,50.0,10.2,0.0,39.7,12.0,50.0,30.0,45.0,23.2,50.0,50.0,0.0,24.1,50.0,55.0,35.0,0.0,50.0,50.0,50.0,0.0,5.0,50.0,50.0,40.0,25.0,35.0,45.0,90.0,50.0,42.0,45.0,50.0,28.0,50.0,50
human_1917.txt,human,43.5,81.1,0,0,2.0,52.5,90.0,31.6,12.0,10.0,0.0,65.0,30.0,28.9,9.0,22.7,38.0,3.1,50.0,55.0,42.0,0.0,49.0,50.0,24.5,10.2,37.8,0.0,50.0,45.0,45.0,22.7,50.0,50.0,0.0,21.2,50.0,55.0,50.0,0.0,50.0,50.0,50.0,6.0,5.0,50.0,45.0,25.0,25.0,0.0,45.0,50.0,65.0,42.0,12.0,50.0,28.0,50.0,50
human_1918.txt,human,45.0,89.2,0,0,0.1,48.9,87.2,48.3,12.0,30.0,0.0,65.0,50.0,20.6,50.0,22.8,8.0,1.8,38.0,42.0,58.6,0.0,35.7,50.0,59.2,6.0,51.4,4.0,50.0,50.0,45.0,22.8,50.0,50.0,0.0,32.1,50.0,55.0,0.0,0.0,50.0,50.0,50.0,30.0,0.0,1.0,45.0,25.0,25.0,30.0,45.0,70.0,50.0,42.0,28.0,62.0,28.0,50.0,50
human_1919.txt,human,50.3,88.6,0,0,46.9,69.5,95.0,55.1,0.0,10.0,0.0,65.0,60.0,28.1,61.0,35.8,38.0,0.0,50.0,42.0,34.2,0.0,25.2,50.0,90.0,21.3,45.0,40.0,50.0,45.0,32.0,35.8,50.0,50.0,0.0,20.0,50.0,55.0,35.0,20.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,50.0,50.0,42.0,43.0,62.0,28.0,50.0,50
human_192.txt,human,48.8,75.2,0,0,50.6,38.0,87.2,38.1,0.0,0.0,0.0,65.0,50.0,22.3,96.0,42.0,38.0,0.0,50.0,55.0,65.0,0.0,38.1,50.0,50.0,0.0,60.0,28.0,50.0,50.0,55.0,42.0,50.0,50.0,0.0,25.8,50.0,50.0,50.0,35.0,50.0,50.0,0.0,50.0,25.0,50.0,50.0,40.0,40.0,0.0,50.0,62.0,65.0,42.0,45.0,62.0,50.0,50.0,50
human_1920.txt,human,45.1,84.5,0,0,32.8,50.4,85.0,34.8,0.0,40.0,0.0,65.0,50.0,30.1,65.0,21.5,38.0,0.0,50.0,42.0,27.3,0.0,37.8,50.0,60.0,59.3,23.0,4.0,50.0,50.0,26.8,21.5,50.0,35.0,0.0,19.6,50.0,50.0,50.0,0.0,50.0,50.0,50.0,30.0,5.0,50.0,50.0,40.0,25.0,0.0,60.0,62.0,65.0,42.0,28.0,50.0,28.0,50.0,50
human_1921.txt,human,45.0,88.9,0,0,23.4,52.2,86.9,36.0,24.0,0.0,0.0,65.0,40.0,34.5,60.0,20.9,28.0,7.0,0.0,42.0,36.4,0.0,41.0,50.0,45.1,3.9,46.7,28.0,50.0,45.0,45.0,20.9,50.0,50.0,0.0,25.6,50.0,55.0,35.0,0.0,50.0,20.0,0.0,30.0,5.0,50.0,50.0,25.0,25.0,0.0,45.0,60.0,65.0,25.0,28.0,30.0,28.0,50.0,50
human_1922.txt,human,46.4,80.9,0,0,29.5,61.6,95.0,32.0,0.0,50.0,0.0,65.0,50.0,32.8,15.0,23.8,0.0,3.5,0.0,42.0,26.7,0.0,33.3,50.0,35.0,19.2,48.1,0.0,50.0,30.0,32.0,23.8,50.0,35.0,0.0,24.6,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,25.0,25.0,35.0,60.0,50.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_1923.txt,human,46.4,83.5,0,0,52.0,48.9,87.7,61.9,0.0,40.0,0.0,65.0,30.0,18.4,66.0,25.1,28.0,0.0,4.0,32.0,49.6,0.0,44.0,50.0,20.2,3.4,30.0,0.0,49.8,45.0,55.0,25.1,50.0,50.0,0.0,11.9,50.0,50.0,50.0,0.0,35.0,50.0,30.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,62.0,50.0,42.0,45.0,62.0,28.0,50.0,50
human_1924.txt,human,43.8,79.8,0,0,9.4,45.7,86.0,48.3,0.0,60.0,0.0,40.0,20.0,33.3,31.0,21.8,28.0,0.0,25.0,42.0,24.9,0.0,25.5,50.0,29.2,6.5,31.4,4.0,50.0,30.0,55.0,21.8,50.0,50.0,0.0,23.2,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,45.0,25.0,25.0,35.0,45.0,62.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_1925.txt,human,46.6,92.4,0,0,24.6,54.9,88.1,35.1,0.0,100.0,0.0,65.0,50.0,32.1,60.0,33.7,28.0,2.8,4.0,42.0,25.1,0.0,95.0,50.0,55.0,4.6,53.6,0.0,50.0,45.0,55.0,33.7,50.0,50.0,0.0,21.4,50.0,55.0,50.0,0.0,35.0,35.0,30.0,50.0,5.0,50.0,50.0,25.0,25.0,30.0,60.0,62.0,30.0,42.0,12.0,50.0,28.0,50.0,50
human_1926.txt,human,49.5,85.1,0,0,51.6,48.9,95.0,37.6,0.0,20.0,0.0,65.0,40.0,19.4,66.0,25.4,28.0,0.0,50.0,42.0,50.0,0.0,37.0,50.0,43.0,13.6,14.8,12.0,50.0,45.0,45.0,25.4,50.0,50.0,0.0,28.7,50.0,55.0,35.0,35.0,35.0,50.0,50.0,50.0,25.0,50.0,45.0,40.0,25.0,35.0,45.0,50.0,50.0,42.0,45.0,62.0,28.0,50.0,50
human_1927.txt,human,45.5,91.3,0,0,46.4,45.9,90.0,41.5,0.0,30.0,0.0,65.0,60.0,21.6,73.0,25.5,10.4,0.0,4.0,42.0,40.0,0.0,43.7,50.0,67.0,10.2,34.3,50.0,50.0,50.0,55.0,25.5,50.0,50.0,0.0,19.8,50.0,55.0,50.0,0.0,50.0,35.0,0.0,50.0,25.0,50.0,45.0,40.0,25.0,65.0,30.0,60.0,65.0,42.0,28.0,62.0,28.0,50.0,50
human_1928.txt,human,43.1,80.1,0,0,24.3,54.5,85.0,34.1,0.0,10.0,0.0,65.0,50.0,39.1,29.0,22.3,9.6,0.0,38.0,42.0,37.4,0.0,25.5,50.0,47.5,24.8,31.5,40.0,50.0,45.0,45.0,22.3,50.0,50.0,0.0,37.9,50.0,55.0,35.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,25.0,25.0,0.0,30.0,62.0,50.0,42.0,45.0,30.0,28.0,50.0,50
human_1929.txt,human,45.2,91.6,0,0,46.4,53.5,85.0,36.6,0.0,30.0,0.0,65.0,50.0,30.7,64.0,23.9,38.0,0.0,4.0,55.0,40.0,0.0,36.9,50.0,55.0,17.1,70.0,40.0,50.0,50.0,45.0,23.9,50.0,50.0,0.0,27.9,50.0,55.0,35.0,0.0,50.0,50.0,50.0,50.0,5.0,25.0,45.0,40.0,25.0,35.0,45.0,62.0,50.0,42.0,28.0,50.0,28.0,50.0,50
human_193.txt,human,40.1,79.6,0,0,45.7,29.4,33.3,41.0,0.0,20.0,0.0,40.0,0.0,43.3,76.0,34.7,50.0,0.0,38.0,55.0,39.8,0.0,24.8,50.0,50.0,10.7,33.1,28.0,50.0,50.0,55.0,34.7,50.0,50.0,0.0,23.1,50.0,50.0,50.0,0.0,35.0,50.0,0.0,50.0,0.0,50.0,50.0,40.0,25.0,0.0,45.0,50.0,30.0,42.0,28.0,50.0,50.0,50.0,50
human_1930.txt,human,41.3,81.2,0,0,53.8,31.6,8.9,44.8,0.0,20.0,0.0,65.0,60.0,23.3,73.0,27.1,9.6,5.1,25.0,42.0,40.0,0.0,41.4,50.0,44.6,0.0,65.9,40.0,50.0,50.0,45.0,27.1,50.0,50.0,0.0,29.5,50.0,55.0,35.0,20.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,99.0,50.0,42.0,45.0,62.0,28.0,50.0,50
human_1931.txt,human,48.5,84.6,0,0,48.2,47.4,92.6,41.1,0.0,20.0,0.0,65.0,60.0,21.3,72.0,18.0,38.0,0.0,25.0,55.0,30.0,0.0,32.5,50.0,75.0,0.0,45.0,28.0,50.0,50.0,55.0,18.0,50.0,50.0,0.0,20.3,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,0.0,45.0,62.0,30.0,42.0,28.0,62.0,28.0,50.0,50
human_1932.txt,human,46.0,92.5,0,0,53.6,45.2,85.0,48.5,12.0,30.0,0.0,65.0,50.0,23.2,72.0,25.0,10.4,0.0,4.0,42.0,65.0,0.0,35.7,50.0,54.2,10.5,54.3,12.0,50.0,50.0,45.0,25.0,50.0,50.0,0.0,34.2,50.0,55.0,35.0,0.0,35.0,50.0,50.0,50.0,0.0,25.0,50.0,40.0,25.0,30.0,45.0,90.0,50.0,42.0,45.0,62.0,28.0,50.0,50
